ClienteID;Edad;GeneroID;Ingresos;FrecuenciaID;Frecuencia;TiposCocinaID;TiposCocina;MomentoDelDiaID;MomentoDelDia;CantidadPorGrupo;OcasionID;Ocasión;Fidelidad;Fecha;GastoProm;InTakeAwayID;ReservaOnline;DeliveryOrden;TiempoEspera;RatingServicio;RatingComida;RatingAmbiente;RatingAlto
1068;52;1;132477;1;Monthly;4;Italian;0;Breakfast;4;1;Casual;1;2/8/2023;21;1;0;0;35;2;4;1;0
1069;48;0;29230;0;Rarely;2;Chinese;0;Breakfast;1;2;Celebration;1;2/8/2023;197;0;0;0;32;3;3;5;0
1070;51;1;47925;1;Monthly;4;Italian;2;Dinner;4;1;Casual;0;2/8/2023;141;0;0;0;13;1;1;3;0
1071;45;1;125667;1;Monthly;0;American;0;Breakfast;4;1;Casual;1;2/8/2023;103;0;0;1;10;4;3;2;0
1072;29;0;136154;1;Monthly;2;Chinese;1;Lunch;9;1;Casual;1;2/8/2023;89;0;0;1;8;1;1;3;0
1073;65;1;110089;2;Weekly;4;Italian;2;Dinner;2;2;Celebration;0;2/8/2023;191;1;0;0;38;3;3;3;0
1074;32;1;97066;1;Monthly;1;Indian;2;Dinner;6;1;Casual;1;2/8/2023;110;1;0;0;36;4;2;2;0
1075;31;0;86265;2;Weekly;4;Italian;1;Lunch;1;1;Casual;0;2/8/2023;163;0;1;0;6;1;1;4;0
1076;34;0;23261;0;Rarely;2;Chinese;2;Dinner;2;0;Business;0;2/8/2023;85;0;1;0;55;2;2;1;0
1077;56;0;27157;1;Monthly;4;Italian;1;Lunch;2;2;Celebration;0;2/8/2023;145;1;0;0;33;3;4;1;0
1078;63;0;114530;2;Weekly;1;Indian;0;Breakfast;5;2;Celebration;1;2/8/2023;29;0;0;1;30;5;4;4;1
1079;61;0;133659;1;Monthly;1;Indian;1;Lunch;9;0;Business;0;2/8/2023;189;1;0;0;55;4;1;4;0
1080;23;1;132550;0;Rarely;4;Italian;1;Lunch;2;2;Celebration;0;2/8/2023;13;1;0;0;16;3;1;4;0
1081;24;0;127635;2;Weekly;4;Italian;0;Breakfast;5;0;Business;0;2/8/2023;107;1;0;0;56;4;3;5;0
1082;40;1;135702;2;Weekly;0;American;0;Breakfast;9;0;Business;1;2/8/2023;89;0;0;0;2;5;1;3;0
1083;35;1;45527;1;Monthly;3;Mexican;2;Dinner;4;2;Celebration;1;2/8/2023;144;0;0;1;47;5;4;5;0
1084;19;0;119996;1;Monthly;0;American;2;Dinner;3;0;Business;0;2/8/2023;94;1;0;0;9;2;4;5;0
1085;56;1;115592;0;Rarely;0;American;1;Lunch;1;2;Celebration;0;2/8/2023;45;1;0;1;21;5;1;4;0
1086;30;1;25592;2;Weekly;4;Italian;0;Breakfast;9;0;Business;1;2/8/2023;13;0;0;1;7;5;1;2;0
1087;60;0;81757;2;Weekly;2;Chinese;2;Dinner;3;2;Celebration;1;2/8/2023;154;1;0;0;12;1;4;2;1
1088;54;0;25409;2;Weekly;1;Indian;0;Breakfast;4;2;Celebration;1;2/8/2023;179;1;1;0;53;1;3;2;0
1089;65;1;142871;0;Rarely;0;American;1;Lunch;6;2;Celebration;0;2/8/2023;185;1;0;1;21;5;1;3;0
1090;28;0;102872;0;Rarely;4;Italian;0;Breakfast;7;1;Casual;1;2/8/2023;61;0;1;0;33;2;3;2;0
1091;47;1;110978;3;Daily;3;Mexican;2;Dinner;9;1;Casual;1;2/8/2023;103;1;0;1;40;5;5;2;0
1092;57;1;52402;2;Weekly;4;Italian;2;Dinner;2;2;Celebration;0;2/8/2023;171;1;0;1;1;4;5;1;1
1093;18;0;28621;2;Weekly;4;Italian;2;Dinner;8;2;Celebration;0;2/8/2023;133;1;0;1;45;1;4;3;0
1094;19;0;103067;2;Weekly;3;Mexican;1;Lunch;9;1;Casual;0;2/8/2023;127;1;1;1;13;2;4;2;0
1095;47;0;42046;0;Rarely;4;Italian;2;Dinner;2;2;Celebration;0;2/8/2023;10;1;0;0;13;5;4;5;0
1096;66;0;142256;2;Weekly;2;Chinese;2;Dinner;6;2;Celebration;0;2/8/2023;108;1;0;1;22;4;1;1;0
1097;30;0;78221;2;Weekly;4;Italian;0;Breakfast;6;0;Business;1;2/8/2023;55;1;1;1;32;1;5;5;1
1098;32;0;111015;2;Weekly;4;Italian;0;Breakfast;9;1;Casual;0;2/8/2023;142;1;0;0;15;5;2;2;0
1099;50;0;146080;0;Rarely;1;Indian;2;Dinner;7;0;Business;0;2/8/2023;13;1;0;1;31;5;1;2;0
1100;22;0;69116;1;Monthly;1;Indian;2;Dinner;6;2;Celebration;1;2/8/2023;142;1;1;0;45;3;3;4;0
1101;50;0;38986;3;Daily;4;Italian;2;Dinner;4;2;Celebration;1;2/8/2023;56;0;0;0;20;4;1;1;0
1102;54;1;113052;2;Weekly;4;Italian;2;Dinner;7;1;Casual;0;2/8/2023;166;0;1;1;56;1;5;1;0
1103;58;1;20670;2;Weekly;0;American;2;Dinner;7;1;Casual;0;2/8/2023;107;1;0;0;47;1;4;4;0
1104;35;1;133640;3;Daily;4;Italian;2;Dinner;5;2;Celebration;0;2/8/2023;49;0;0;0;23;1;1;4;0
1105;28;1;67481;0;Rarely;1;Indian;0;Breakfast;8;0;Business;0;2/8/2023;152;1;0;0;42;3;4;1;0
1106;22;0;121659;2;Weekly;0;American;0;Breakfast;8;0;Business;1;2/8/2023;187;1;0;1;14;4;3;5;1
1107;47;0;63788;2;Weekly;4;Italian;1;Lunch;8;1;Casual;1;2/8/2023;34;0;0;0;45;3;2;5;0
1108;36;0;109821;0;Rarely;1;Indian;1;Lunch;2;1;Casual;0;2/8/2023;149;0;0;1;20;2;5;3;0
1109;50;1;23878;0;Rarely;2;Chinese;2;Dinner;3;0;Business;0;2/8/2023;145;1;0;0;33;1;2;5;0
1110;42;0;107561;1;Monthly;0;American;1;Lunch;1;0;Business;0;2/8/2023;53;1;0;1;21;1;5;5;0
1111;19;0;116077;2;Weekly;2;Chinese;2;Dinner;7;1;Casual;0;2/8/2023;145;0;0;0;44;1;5;1;0
1112;44;1;37635;2;Weekly;0;American;1;Lunch;3;1;Casual;0;2/8/2023;67;0;0;1;53;5;5;5;0
1113;49;0;22520;0;Rarely;1;Indian;2;Dinner;7;0;Business;1;2/8/2023;78;0;0;0;41;5;4;3;0
1114;51;0;29246;2;Weekly;3;Mexican;1;Lunch;2;0;Business;0;2/8/2023;84;1;0;0;43;2;3;1;0
1115;23;1;69740;3;Daily;4;Italian;2;Dinner;4;0;Business;0;2/8/2023;52;0;1;1;19;3;5;1;0
1116;37;0;148982;3;Daily;2;Chinese;2;Dinner;7;0;Business;1;2/8/2023;55;1;0;0;26;5;5;3;0
1117;48;1;73847;3;Daily;3;Mexican;2;Dinner;8;2;Celebration;0;2/8/2023;81;0;0;0;34;3;1;2;0
1118;63;0;98520;0;Rarely;3;Mexican;2;Dinner;5;2;Celebration;0;2/8/2023;189;0;0;0;40;4;2;2;0
1119;51;1;91956;3;Daily;4;Italian;1;Lunch;6;1;Casual;1;2/8/2023;162;0;0;0;6;2;4;4;0
1120;63;0;98946;0;Rarely;4;Italian;1;Lunch;5;0;Business;1;2/8/2023;49;1;0;1;2;2;2;1;0
1121;53;0;81795;1;Monthly;0;American;0;Breakfast;3;2;Celebration;1;3/8/2023;114;1;0;1;49;2;3;1;0
1122;52;0;125636;1;Monthly;0;American;1;Lunch;2;1;Casual;1;3/8/2023;71;0;1;0;22;4;5;4;1
1123;45;1;149856;0;Rarely;4;Italian;1;Lunch;2;1;Casual;0;3/8/2023;45;1;1;0;33;5;4;3;0
1124;41;1;101741;0;Rarely;2;Chinese;1;Lunch;3;1;Casual;1;3/8/2023;59;1;0;0;15;3;3;4;0
1125;57;0;89008;3;Daily;3;Mexican;2;Dinner;6;2;Celebration;0;3/8/2023;90;0;0;0;43;4;2;3;0
1126;68;0;104486;3;Daily;2;Chinese;0;Breakfast;2;0;Business;0;3/8/2023;87;1;0;1;48;2;3;3;0
1127;36;1;143662;1;Monthly;2;Chinese;1;Lunch;4;0;Business;0;3/8/2023;57;0;0;0;37;4;3;4;0
1128;48;1;87299;2;Weekly;3;Mexican;0;Breakfast;9;1;Casual;0;3/8/2023;36;1;1;1;50;1;5;3;0
1129;28;1;88464;1;Monthly;1;Indian;1;Lunch;8;2;Celebration;0;3/8/2023;105;1;0;0;50;3;2;1;0
1130;42;0;112376;1;Monthly;1;Indian;1;Lunch;9;2;Celebration;1;3/8/2023;99;0;0;1;48;5;3;5;0
1131;21;0;113566;0;Rarely;3;Mexican;0;Breakfast;1;1;Casual;1;3/8/2023;113;1;1;0;51;3;5;4;0
1132;52;0;141295;1;Monthly;1;Indian;2;Dinner;3;0;Business;0;3/8/2023;161;0;0;0;38;1;5;5;0
1133;44;1;41586;3;Daily;2;Chinese;0;Breakfast;8;0;Business;0;3/8/2023;115;0;0;0;14;4;3;4;0
1134;32;1;49158;0;Rarely;1;Indian;0;Breakfast;8;0;Business;0;3/8/2023;182;0;0;0;43;5;1;1;0
1135;56;1;63004;1;Monthly;1;Indian;2;Dinner;9;0;Business;0;3/8/2023;177;1;1;0;2;1;4;5;0
1136;28;1;103574;1;Monthly;0;American;1;Lunch;6;2;Celebration;0;3/8/2023;128;1;1;0;54;5;1;4;0
1137;46;0;116176;2;Weekly;3;Mexican;1;Lunch;5;1;Casual;0;3/8/2023;81;1;0;1;46;5;5;5;0
1138;47;1;51250;2;Weekly;2;Chinese;2;Dinner;6;0;Business;1;3/8/2023;200;0;0;0;59;3;3;2;0
1139;21;0;79413;2;Weekly;4;Italian;1;Lunch;6;1;Casual;0;3/8/2023;64;1;0;1;51;3;1;2;0
1140;49;1;136794;0;Rarely;1;Indian;1;Lunch;8;1;Casual;0;3/8/2023;13;0;0;1;45;3;2;2;0
1141;44;0;84953;2;Weekly;3;Mexican;2;Dinner;3;2;Celebration;0;3/8/2023;29;0;0;1;50;5;5;2;0
1142;38;0;74170;1;Monthly;3;Mexican;1;Lunch;1;1;Casual;0;3/8/2023;108;1;1;0;23;4;2;3;0
1143;39;0;134109;0;Rarely;4;Italian;1;Lunch;6;1;Casual;0;3/8/2023;142;1;1;0;39;3;1;1;0
1144;58;1;80882;2;Weekly;4;Italian;0;Breakfast;8;0;Business;1;3/8/2023;36;0;0;1;19;4;2;3;0
1145;60;1;112071;1;Monthly;0;American;1;Lunch;6;1;Casual;1;3/8/2023;161;0;0;0;3;5;5;3;0
1146;18;0;51238;0;Rarely;0;American;0;Breakfast;8;2;Celebration;0;3/8/2023;104;1;1;0;13;5;3;4;0
1147;55;1;122185;2;Weekly;4;Italian;0;Breakfast;9;1;Casual;0;3/8/2023;136;1;0;0;40;3;5;5;0
1148;23;0;55478;3;Daily;2;Chinese;2;Dinner;5;1;Casual;1;3/8/2023;85;1;0;1;53;5;3;3;0
1149;59;1;30817;2;Weekly;4;Italian;1;Lunch;6;1;Casual;0;3/8/2023;122;1;0;1;57;2;1;2;0
1150;19;0;94387;1;Monthly;4;Italian;0;Breakfast;7;2;Celebration;0;3/8/2023;83;0;0;0;31;5;1;4;0
1151;30;1;90857;2;Weekly;4;Italian;2;Dinner;2;1;Casual;0;3/8/2023;137;1;0;1;4;5;3;2;0
1152;69;1;59848;1;Monthly;2;Chinese;1;Lunch;1;0;Business;1;3/8/2023;35;0;1;0;27;3;5;5;0
1153;55;1;22813;2;Weekly;1;Indian;1;Lunch;3;2;Celebration;1;3/8/2023;44;1;0;0;22;2;2;2;0
1154;64;1;28420;1;Monthly;4;Italian;2;Dinner;1;2;Celebration;1;3/8/2023;101;1;1;0;15;4;4;1;1
1155;47;1;118882;2;Weekly;1;Indian;2;Dinner;9;0;Business;1;3/8/2023;51;1;0;0;54;5;5;2;0
1156;39;1;76116;2;Weekly;0;American;2;Dinner;8;2;Celebration;1;3/8/2023;78;0;0;0;22;1;2;1;0
1157;55;0;55986;2;Weekly;4;Italian;1;Lunch;2;0;Business;1;3/8/2023;148;1;0;0;50;2;4;1;0
1158;39;0;115484;2;Weekly;4;Italian;2;Dinner;3;1;Casual;1;3/8/2023;152;1;1;0;49;3;5;3;0
1159;69;1;92995;2;Weekly;4;Italian;2;Dinner;6;2;Celebration;0;3/8/2023;90;0;1;0;8;4;5;1;0
1160;40;1;53058;2;Weekly;4;Italian;0;Breakfast;9;1;Casual;0;3/8/2023;194;0;0;0;59;4;2;3;0
1161;32;0;100305;1;Monthly;1;Indian;1;Lunch;9;2;Celebration;1;3/8/2023;41;0;1;1;29;4;1;1;0
1162;37;0;49578;2;Weekly;2;Chinese;1;Lunch;7;0;Business;0;3/8/2023;147;0;1;0;42;1;4;5;0
1163;66;0;120990;2;Weekly;0;American;1;Lunch;1;2;Celebration;1;3/8/2023;73;1;1;1;50;3;5;1;1
1164;26;0;141009;2;Weekly;2;Chinese;1;Lunch;8;2;Celebration;1;4/8/2023;159;1;1;1;28;4;1;2;1
1165;32;1;48420;1;Monthly;1;Indian;1;Lunch;7;2;Celebration;1;4/8/2023;12;0;1;0;32;4;2;4;0
1166;42;0;101836;2;Weekly;4;Italian;0;Breakfast;5;0;Business;1;4/8/2023;107;0;0;1;29;3;1;2;0
1167;52;1;82450;1;Monthly;1;Indian;1;Lunch;8;1;Casual;1;4/8/2023;100;1;1;0;48;5;1;4;0
1168;26;1;113498;2;Weekly;1;Indian;0;Breakfast;8;0;Business;0;4/8/2023;135;1;0;0;29;5;3;3;0
1169;18;0;40912;1;Monthly;3;Mexican;1;Lunch;1;2;Celebration;0;4/8/2023;118;0;0;0;26;1;4;3;0
1170;50;0;132098;2;Weekly;0;American;0;Breakfast;3;0;Business;1;4/8/2023;170;1;1;0;37;5;4;3;1
1171;45;1;25596;2;Weekly;4;Italian;2;Dinner;2;0;Business;1;4/8/2023;75;0;0;0;7;3;5;1;0
1172;61;1;117267;0;Rarely;4;Italian;1;Lunch;1;1;Casual;1;4/8/2023;161;0;0;0;58;2;1;2;0
1173;69;1;49393;3;Daily;1;Indian;1;Lunch;1;0;Business;0;4/8/2023;122;0;0;0;19;2;2;2;0
1174;21;1;92875;0;Rarely;2;Chinese;1;Lunch;6;1;Casual;1;4/8/2023;45;0;1;1;19;4;4;4;0
1175;54;0;121186;2;Weekly;2;Chinese;0;Breakfast;1;1;Casual;0;4/8/2023;136;0;0;1;43;5;3;1;0
1176;25;1;115020;2;Weekly;1;Indian;2;Dinner;3;2;Celebration;1;4/8/2023;123;1;0;1;47;5;4;5;1
1177;47;1;84915;2;Weekly;1;Indian;0;Breakfast;4;1;Casual;0;4/8/2023;83;0;1;0;37;4;1;2;0
1178;24;1;132486;0;Rarely;3;Mexican;1;Lunch;3;1;Casual;1;4/8/2023;197;1;0;0;56;5;1;4;0
1179;54;1;21979;1;Monthly;4;Italian;1;Lunch;8;0;Business;0;4/8/2023;94;1;0;0;7;2;1;5;0
1180;66;0;125916;1;Monthly;0;American;1;Lunch;1;0;Business;0;4/8/2023;196;1;1;0;10;4;5;5;1
1181;64;0;121923;2;Weekly;3;Mexican;2;Dinner;5;1;Casual;0;4/8/2023;32;1;1;1;49;1;4;5;0
1182;52;1;106697;2;Weekly;4;Italian;1;Lunch;9;2;Celebration;0;4/8/2023;69;1;0;0;53;5;2;1;0
1183;22;1;129590;2;Weekly;0;American;2;Dinner;8;1;Casual;1;4/8/2023;137;1;1;0;37;4;5;4;1
1184;30;0;135575;2;Weekly;4;Italian;0;Breakfast;3;1;Casual;1;4/8/2023;136;0;0;0;14;4;4;4;1
1185;18;0;141316;1;Monthly;2;Chinese;2;Dinner;5;2;Celebration;0;4/8/2023;118;0;0;0;50;2;1;3;0
1186;39;1;41861;1;Monthly;3;Mexican;2;Dinner;5;1;Casual;0;4/8/2023;47;0;1;1;49;5;3;2;0
1187;33;1;22926;1;Monthly;0;American;1;Lunch;2;0;Business;0;4/8/2023;158;0;0;0;46;3;2;5;0
1188;34;1;133211;1;Monthly;3;Mexican;1;Lunch;9;1;Casual;1;4/8/2023;136;1;0;0;53;2;5;2;0
1189;35;0;70018;0;Rarely;2;Chinese;1;Lunch;9;0;Business;1;4/8/2023;54;0;1;0;56;5;5;2;0
1190;66;0;86806;2;Weekly;1;Indian;2;Dinner;6;0;Business;0;4/8/2023;173;1;0;0;43;4;1;5;0
1191;59;1;77267;0;Rarely;1;Indian;0;Breakfast;6;0;Business;1;4/8/2023;124;1;0;0;5;5;4;5;0
1192;54;1;123993;1;Monthly;1;Indian;2;Dinner;6;1;Casual;1;4/8/2023;175;0;1;0;36;5;5;1;0
1193;39;1;43817;3;Daily;3;Mexican;1;Lunch;2;1;Casual;0;4/8/2023;190;1;0;1;38;2;3;1;0
1194;64;0;54825;2;Weekly;0;American;2;Dinner;7;0;Business;1;4/8/2023;35;0;0;0;38;5;3;1;0
1195;34;0;85083;1;Monthly;1;Indian;1;Lunch;4;0;Business;0;4/8/2023;103;0;0;1;17;5;1;4;0
1196;63;1;45027;1;Monthly;4;Italian;2;Dinner;9;2;Celebration;0;4/8/2023;130;0;0;1;45;4;3;3;0
1197;54;1;60570;2;Weekly;2;Chinese;1;Lunch;4;0;Business;1;4/8/2023;76;0;0;0;44;4;2;1;0
1198;30;0;25599;2;Weekly;1;Indian;1;Lunch;9;2;Celebration;0;4/8/2023;173;1;1;0;44;3;1;2;0
1199;33;1;38473;2;Weekly;1;Indian;2;Dinner;4;1;Casual;0;4/8/2023;81;0;0;0;12;3;5;5;0
1200;27;1;131036;3;Daily;0;American;2;Dinner;8;2;Celebration;1;4/8/2023;54;0;0;1;6;3;3;2;0
1201;27;1;133891;0;Rarely;3;Mexican;1;Lunch;3;2;Celebration;1;4/8/2023;192;0;0;1;3;1;1;2;0
1202;49;0;109746;2;Weekly;3;Mexican;1;Lunch;8;0;Business;1;4/8/2023;187;0;0;0;22;1;5;3;0
1203;52;1;136450;2;Weekly;4;Italian;0;Breakfast;1;2;Celebration;1;4/8/2023;198;0;0;1;33;2;4;3;0
1204;44;0;138993;3;Daily;1;Indian;1;Lunch;6;0;Business;0;4/8/2023;83;1;0;1;9;1;5;5;0
1205;58;0;123271;0;Rarely;2;Chinese;2;Dinner;2;0;Business;1;4/8/2023;92;1;0;0;11;2;1;5;0
1206;47;1;87242;0;Rarely;2;Chinese;2;Dinner;7;1;Casual;0;4/8/2023;145;1;0;1;52;2;2;3;0
1207;22;1;45774;1;Monthly;1;Indian;2;Dinner;2;2;Celebration;0;4/8/2023;133;1;1;0;2;1;1;5;0
1208;42;1;141000;1;Monthly;0;American;2;Dinner;2;2;Celebration;1;4/8/2023;77;0;1;1;11;5;2;2;1
1209;49;0;147234;2;Weekly;2;Chinese;0;Breakfast;7;0;Business;0;4/8/2023;74;1;1;1;13;1;2;4;0
1210;56;0;138160;2;Weekly;1;Indian;1;Lunch;6;2;Celebration;1;4/8/2023;12;1;0;0;19;2;3;4;0
1211;29;1;126886;0;Rarely;0;American;2;Dinner;9;2;Celebration;1;4/8/2023;132;1;0;0;45;5;4;4;0
1212;39;0;142877;2;Weekly;1;Indian;0;Breakfast;8;2;Celebration;0;4/8/2023;70;0;0;0;8;2;5;4;0
1213;47;0;92159;1;Monthly;1;Indian;1;Lunch;1;0;Business;1;5/8/2023;70;0;0;0;31;5;1;4;0
1214;65;1;72466;2;Weekly;1;Indian;2;Dinner;6;0;Business;0;5/8/2023;61;0;1;0;4;2;4;4;0
1215;33;1;84596;1;Monthly;0;American;2;Dinner;4;0;Business;1;5/8/2023;175;0;0;1;58;5;4;2;0
1216;44;1;106597;2;Weekly;2;Chinese;0;Breakfast;7;1;Casual;1;5/8/2023;150;0;1;0;35;2;1;4;0
1217;36;0;25929;1;Monthly;3;Mexican;1;Lunch;5;0;Business;0;5/8/2023;177;1;0;1;28;2;3;4;0
1218;24;0;68450;1;Monthly;4;Italian;0;Breakfast;3;1;Casual;0;5/8/2023;14;0;1;0;24;4;4;2;0
1219;56;1;60299;2;Weekly;3;Mexican;1;Lunch;1;2;Celebration;1;5/8/2023;78;1;0;1;20;2;1;5;1
1220;18;0;67145;0;Rarely;0;American;2;Dinner;3;1;Casual;0;5/8/2023;72;0;1;0;23;4;1;2;0
1221;34;0;62133;2;Weekly;3;Mexican;2;Dinner;6;2;Celebration;1;5/8/2023;53;0;1;0;54;2;4;5;0
1222;66;0;73283;0;Rarely;4;Italian;1;Lunch;7;2;Celebration;0;5/8/2023;101;0;0;1;27;1;1;5;0
1223;53;1;143280;1;Monthly;4;Italian;0;Breakfast;8;0;Business;1;5/8/2023;76;1;0;0;55;4;3;1;0
1224;60;1;146855;0;Rarely;3;Mexican;2;Dinner;9;1;Casual;0;5/8/2023;82;0;0;1;8;5;3;3;0
1225;55;1;20894;0;Rarely;3;Mexican;2;Dinner;2;1;Casual;0;5/8/2023;32;0;0;0;33;3;3;1;0
1226;53;1;28754;2;Weekly;2;Chinese;2;Dinner;5;2;Celebration;1;5/8/2023;168;1;0;1;44;1;4;5;0
1227;23;1;25059;0;Rarely;4;Italian;1;Lunch;8;2;Celebration;0;5/8/2023;67;0;0;0;18;4;3;5;0
1228;48;1;82819;0;Rarely;1;Indian;0;Breakfast;4;2;Celebration;1;5/8/2023;186;0;1;0;45;4;2;2;0
1229;21;1;93082;1;Monthly;4;Italian;2;Dinner;6;2;Celebration;1;5/8/2023;57;0;0;0;39;1;5;1;0
1230;59;0;123736;0;Rarely;1;Indian;1;Lunch;4;0;Business;1;5/8/2023;69;1;1;0;22;4;3;3;0
1231;66;0;112736;1;Monthly;3;Mexican;2;Dinner;4;2;Celebration;0;5/8/2023;171;0;1;0;49;4;3;4;0
1232;62;1;115951;1;Monthly;2;Chinese;2;Dinner;4;0;Business;1;5/8/2023;180;1;0;0;30;3;2;4;0
1233;29;1;40842;2;Weekly;0;American;2;Dinner;2;2;Celebration;1;5/8/2023;175;1;0;0;49;4;3;4;0
1234;65;0;21013;1;Monthly;1;Indian;2;Dinner;1;1;Casual;1;5/8/2023;33;1;0;1;26;4;3;2;0
1235;34;1;144003;2;Weekly;2;Chinese;2;Dinner;9;0;Business;0;5/8/2023;65;0;1;1;38;1;4;2;0
1236;46;1;98046;0;Rarely;2;Chinese;2;Dinner;4;1;Casual;1;5/8/2023;128;1;1;0;20;3;4;3;0
1237;59;1;136675;2;Weekly;1;Indian;1;Lunch;4;0;Business;0;5/8/2023;114;0;1;0;1;4;3;3;0
1238;62;0;38724;1;Monthly;0;American;0;Breakfast;9;1;Casual;1;5/8/2023;97;1;0;0;48;1;1;2;0
1239;57;0;57260;0;Rarely;4;Italian;1;Lunch;6;1;Casual;0;5/8/2023;97;1;0;1;39;4;4;3;0
1240;19;0;122235;0;Rarely;4;Italian;0;Breakfast;4;2;Celebration;0;5/8/2023;143;1;0;0;54;4;2;2;0
1241;23;1;69893;1;Monthly;3;Mexican;1;Lunch;8;2;Celebration;0;5/8/2023;89;0;1;0;6;1;3;3;0
1242;58;1;72090;3;Daily;1;Indian;0;Breakfast;8;2;Celebration;0;5/8/2023;163;1;0;0;49;4;2;1;0
1243;39;0;20722;1;Monthly;3;Mexican;0;Breakfast;4;1;Casual;1;5/8/2023;86;0;1;0;4;2;4;1;0
1244;64;0;99100;1;Monthly;1;Indian;1;Lunch;3;2;Celebration;0;5/8/2023;23;1;0;0;54;5;5;1;0
1245;49;0;100306;2;Weekly;4;Italian;2;Dinner;7;2;Celebration;1;5/8/2023;163;0;0;0;7;5;3;1;0
1246;68;0;38986;1;Monthly;2;Chinese;0;Breakfast;4;1;Casual;1;6/8/2023;72;1;0;1;26;3;3;5;0
1247;38;0;57631;3;Daily;4;Italian;0;Breakfast;9;0;Business;0;6/8/2023;153;1;0;1;39;1;4;1;0
1248;22;1;98764;2;Weekly;4;Italian;1;Lunch;8;2;Celebration;0;6/8/2023;187;1;0;0;47;3;4;2;0
1249;21;1;131794;2;Weekly;1;Indian;1;Lunch;6;2;Celebration;0;6/8/2023;161;0;1;1;52;5;3;4;0
1250;37;1;93951;3;Daily;3;Mexican;1;Lunch;7;0;Business;1;6/8/2023;196;1;0;0;48;2;3;4;0
1251;44;0;67956;2;Weekly;4;Italian;0;Breakfast;4;2;Celebration;0;6/8/2023;154;1;1;0;58;1;5;4;1
1252;56;0;149324;1;Monthly;4;Italian;0;Breakfast;5;2;Celebration;0;6/8/2023;28;1;0;1;48;1;1;5;0
1253;47;0;42277;0;Rarely;3;Mexican;1;Lunch;4;2;Celebration;0;6/8/2023;46;0;0;1;33;5;2;4;0
1254;38;1;122086;1;Monthly;0;American;2;Dinner;4;1;Casual;0;6/8/2023;69;0;0;0;37;2;3;5;0
1255;22;1;139612;2;Weekly;3;Mexican;1;Lunch;5;1;Casual;0;6/8/2023;167;1;0;0;21;5;4;5;0
1256;23;1;92944;1;Monthly;2;Chinese;0;Breakfast;9;1;Casual;0;6/8/2023;28;0;0;0;15;3;3;3;0
1257;57;1;103508;0;Rarely;2;Chinese;0;Breakfast;3;2;Celebration;0;6/8/2023;39;1;1;0;11;3;1;1;0
1258;41;1;144748;2;Weekly;3;Mexican;2;Dinner;6;2;Celebration;1;6/8/2023;131;1;0;0;45;1;5;3;0
1259;56;1;27906;0;Rarely;3;Mexican;0;Breakfast;1;1;Casual;0;6/8/2023;165;1;0;0;33;4;4;3;0
1260;27;1;44687;2;Weekly;1;Indian;1;Lunch;3;2;Celebration;1;6/8/2023;36;1;1;0;16;5;5;1;1
1261;61;0;115593;2;Weekly;2;Chinese;2;Dinner;4;2;Celebration;1;6/8/2023;149;0;1;1;29;1;3;4;1
1262;18;1;120080;3;Daily;3;Mexican;2;Dinner;6;0;Business;0;6/8/2023;124;1;0;1;50;1;5;4;0
1263;52;0;22243;0;Rarely;4;Italian;2;Dinner;3;1;Casual;1;6/8/2023;191;1;1;0;37;2;5;3;0
1264;39;1;53426;0;Rarely;4;Italian;2;Dinner;5;1;Casual;1;6/8/2023;133;0;1;0;38;3;4;3;0
1265;19;1;39874;0;Rarely;1;Indian;1;Lunch;2;2;Celebration;1;6/8/2023;127;0;0;0;21;4;4;1;0
1266;50;0;28327;1;Monthly;1;Indian;2;Dinner;2;1;Casual;0;6/8/2023;192;0;0;0;36;2;5;3;0
1267;68;1;144274;0;Rarely;3;Mexican;2;Dinner;8;1;Casual;0;6/8/2023;155;0;0;0;13;5;5;1;0
1268;20;1;137082;2;Weekly;2;Chinese;1;Lunch;7;2;Celebration;0;6/8/2023;114;1;0;1;56;3;3;4;0
1269;50;1;98241;2;Weekly;0;American;1;Lunch;7;2;Celebration;1;6/8/2023;110;1;0;1;47;2;4;4;1
1270;48;1;139833;1;Monthly;4;Italian;1;Lunch;6;0;Business;0;6/8/2023;78;1;0;1;23;3;1;3;0
1271;54;0;65705;2;Weekly;2;Chinese;2;Dinner;8;0;Business;1;6/8/2023;160;0;0;0;0;5;1;5;0
1272;26;1;29768;0;Rarely;4;Italian;2;Dinner;8;1;Casual;0;6/8/2023;145;1;0;0;45;5;1;1;0
1273;31;1;149807;0;Rarely;4;Italian;0;Breakfast;8;0;Business;1;6/8/2023;167;0;1;0;49;3;4;4;0
1274;55;1;116157;2;Weekly;0;American;2;Dinner;9;1;Casual;0;6/8/2023;181;0;1;0;8;5;5;2;0
1275;53;0;109748;1;Monthly;3;Mexican;1;Lunch;8;1;Casual;0;6/8/2023;95;1;0;0;27;5;5;3;0
1276;51;0;87848;1;Monthly;3;Mexican;0;Breakfast;4;1;Casual;0;6/8/2023;99;1;1;0;25;4;3;5;0
1277;27;1;107937;2;Weekly;3;Mexican;1;Lunch;7;0;Business;1;6/8/2023;124;0;0;0;17;3;1;1;0
1278;28;0;119993;0;Rarely;1;Indian;0;Breakfast;1;1;Casual;1;6/8/2023;93;0;0;1;10;1;4;4;0
